203014,0.020000,0.02783,0.00000,1.01929,0.000,-1.564,-0.099,-1.580,0.2915,-0.2632
203034,0.020000,0.02954,-0.00269,1.01318,-0.152,-1.670,-0.098,-1.582,0.1388,-0.0342
203054,0.020000,0.03320,-0.00488,1.01904,-0.275,-1.866,-0.103,-1.588,-0.0826,-0.0113
203074,0.020000,0.03003,0.00000,1.01733,0.000,-1.691,-0.095,-1.588,0.2686,0.0803
203094,0.020000,0.02930,0.00049,1.01831,0.027,-1.648,-0.093,-1.591,0.0243,-0.0800
203114,0.020000,0.03149,0.00122,1.01099,0.069,-1.784,-0.087,-1.595,0.1235,0.0268
203134,0.020000,0.03003,-0.00391,1.01929,-0.220,-1.687,-0.091,-1.596,-0.0750,0.0192
203154,0.020000,0.02759,-0.00293,1.02002,-0.165,-1.549,-0.094,-1.592,-0.0750,0.1719
203174,0.020000,0.02710,-0.00391,1.01318,-0.221,-1.532,-0.101,-1.593,-0.2353,-0.1487
203194,0.020000,0.02612,0.00098,1.01392,0.055,-1.476,-0.096,-1.591,0.1006,0.0268
203214,0.020000,0.02856,-0.00659,1.01636,-0.372,-1.610,-0.098,-1.593,0.1617,-0.1106
203234,0.020000,0.02734,-0.00342,1.01563,-0.193,-1.542,-0.105,-1.594,-0.2505,-0.0800
203254,0.020000,0.02832,-0.00024,1.01855,-0.014,-1.593,-0.106,-1.594,-0.1513,-0.0037
203274,0.020000,0.02734,-0.00171,1.01611,-0.096,-1.541,-0.108,-1.592,-0.0902,0.0497
203294,0.020000,0.02954,-0.00024,1.01367,-0.014,-1.669,-0.102,-1.595,0.1998,-0.1029
203314,0.020000,0.02979,-0.00049,1.01416,-0.028,-1.682,-0.100,-1.597,0.0319,0.0192
203334,0.020000,0.02954,-0.00488,1.01538,-0.276,-1.666,-0.103,-1.595,0.0090,0.1490
203354,0.020000,0.02441,-0.00220,1.01489,-0.124,-1.378,-0.106,-1.589,-0.1131,0.0955
203374,0.020000,0.02637,-0.00391,1.01636,-0.220,-1.486,-0.102,-1.590,0.3296,-0.1640
203394,0.020000,0.02954,-0.00366,1.01709,-0.206,-1.664,-0.102,-1.591,0.0701,0.0345
203414,0.020000,0.02759,0.00024,1.01343,0.014,-1.559,-0.105,-1.588,-0.2734,0.0955
203434,0.020000,0.02759,-0.00439,1.01147,-0.249,-1.562,-0.108,-1.591,0.0395,-0.1716
203454,0.020000,0.03027,-0.00024,1.01953,-0.014,-1.701,-0.107,-1.598,-0.0521,-0.2556
203474,0.020000,0.02979,-0.00146,1.01782,-0.082,-1.676,-0.107,-1.596,-0.0139,0.2253
203494,0.020000,0.02783,0.00073,1.01538,0.041,-1.570,-0.104,-1.596,-0.0063,-0.0724
203514,0.020000,0.02686,-0.00342,1.01025,-0.194,-1.523,-0.107,-1.596,-0.0597,-0.0495
203534,0.020000,0.02661,0.00098,1.01147,0.055,-1.507,-0.100,-1.592,0.1540,0.0955
203554,0.020000,0.03076,-0.00269,1.02124,-0.151,-1.725,-0.105,-1.597,-0.1818,-0.1029
203574,0.020000,0.02710,-0.00488,1.01489,-0.276,-1.530,-0.103,-1.595,0.2686,0.0574
203594,0.020000,0.02759,-0.00659,1.01440,-0.372,-1.558,-0.107,-1.598,0.0853,-0.2403
203614,0.020000,0.02783,-0.00049,1.01514,-0.028,-1.570,-0.103,-1.594,0.1311,0.2253
203634,0.020000,0.03027,-0.00342,1.01685,-0.193,-1.705,-0.107,-1.595,-0.1513,0.0268
203654,0.020000,0.03027,0.00244,1.01660,0.138,-1.706,-0.107,-1.595,-0.2429,0.1032
203674,0.020000,0.02954,-0.00269,1.01294,-0.152,-1.670,-0.114,-1.594,-0.3040,0.1261
203694,0.020000,0.03027,-0.00195,1.01489,-0.110,-1.709,-0.113,-1.592,0.0701,0.2177
203714,0.020000,0.02954,-0.00049,1.01904,-0.027,-1.660,-0.116,-1.593,-0.2734,0.0268
203734,0.020000,0.02612,-0.00122,1.01270,-0.069,-1.478,-0.115,-1.595,0.0319,-0.2098
203754,0.020000,0.03174,-0.00146,1.01465,-0.083,-1.792,-0.119,-1.601,-0.2429,-0.0953
203774,0.020000,0.03101,-0.00244,1.01807,-0.137,-1.744,-0.123,-1.601,-0.1666,0.1261
