sample_index,time_s,raw_time_ms,dt_s,accel_x_g,accel_y_g,accel_z_g,accel_roll_deg,accel_pitch_deg,filtered_roll_deg,filtered_pitch_deg,gyro_x_corrected_dps,gyro_y_corrected_dps
0,0.0,199614.0,0.02,0.02808,-0.00049,1.0144,-0.028,-1.585,-0.101,-1.59,-0.0063,-0.1106
1,0.02,199634.0,0.02,0.02588,-0.01099,1.00952,-0.624,-1.468,-0.105,-1.586,0.3144,0.0803
2,0.04,199654.0,0.02,0.02686,-0.0144,1.01636,-0.812,-1.513,-0.12,-1.583,-0.0063,0.0574
3,0.06,199674.0,0.02,0.02661,-0.00586,1.02026,-0.329,-1.494,-0.129,-1.583,-0.2582,-0.0419
4,0.08,199694.0,0.02,0.02637,-0.00391,1.01001,-0.222,-1.495,-0.13,-1.581,0.0395,-0.0266
5,0.1,199714.0,0.02,0.02808,0.00415,1.01904,0.233,-1.578,-0.122,-1.582,0.0472,-0.0648
6,1.06,200674.0,0.02,0.02637,-0.00562,1.0127,-0.318,-1.491,-0.109,-1.578,-0.2276,0.0803
7,1.08,200694.0,0.02,0.02417,-0.0022,1.01709,-0.124,-1.361,-0.115,-1.574,-0.3269,-0.0419
8,1.1,200714.0,0.02,0.02612,0.00024,1.02124,0.014,-1.465,-0.113,-1.569,-0.0292,0.1719
9,1.12,200734.0,0.02,0.02563,-0.00415,1.01587,-0.234,-1.446,-0.117,-1.566,-0.0521,0.0192
10,1.14,200754.0,0.02,0.02686,-0.00806,1.02148,-0.452,-1.506,-0.123,-1.562,0.0319,0.1566
11,1.16,200774.0,0.02,0.03491,-0.00366,1.01685,-0.206,-1.966,-0.124,-1.569,0.0395,0.0421
12,1.18,200794.0,0.02,0.03271,-0.00098,1.0127,-0.055,-1.85,-0.124,-1.578,-0.0826,-0.1945
13,1.2,200814.0,0.02,0.03125,-0.00122,1.01563,-0.069,-1.762,-0.122,-1.582,0.0472,0.0268
14,1.22,200834.0,0.02,0.03125,-0.0022,1.01929,-0.124,-1.756,-0.121,-1.587,0.0395,-0.0724
15,1.24,200854.0,0.02,0.02393,0.00098,1.01563,0.055,-1.35,-0.115,-1.581,0.154,0.0268
16,1.26,200874.0,0.02,0.02612,-0.00464,1.0166,-0.261,-1.472,-0.118,-1.579,-0.0368,-0.0113
17,1.28,200894.0,0.02,0.02832,-0.00659,1.01636,-0.372,-1.596,-0.124,-1.582,-0.0368,-0.1106
18,1.3,200914.0,0.02,0.02393,-0.00244,1.01514,-0.138,-1.35,-0.121,-1.575,0.1769,0.1184
19,1.32,200934.0,0.02,0.02515,-0.00439,1.01831,-0.247,-1.415,-0.124,-1.579,-0.0215,-0.3548
20,1.34,200954.0,0.02,0.03027,-0.00439,1.00903,-0.25,-1.718,-0.129,-1.577,-0.136,0.2406
21,1.36,200974.0,0.02,0.02979,-0.00171,1.01611,-0.096,-1.679,-0.127,-1.581,0.0472,-0.0953
22,1.38,200994.0,0.02,0.03003,-0.00244,1.01685,-0.138,-1.692,-0.125,-1.579,0.1388,0.2177
23,1.4,201014.0,0.02,0.03174,-0.00073,1.0166,-0.041,-1.788,-0.126,-1.582,-0.136,0.0192
24,1.42,201034.0,0.02,0.0293,-0.00317,1.01611,-0.179,-1.652,-0.127,-1.585,-0.0215,-0.0571
25,1.44,201054.0,0.02,0.03027,-0.00513,1.01904,-0.288,-1.702,-0.132,-1.59,-0.0902,-0.1411
26,1.46,201074.0,0.02,0.0271,-0.0022,1.01294,-0.124,-1.532,-0.133,-1.59,-0.0521,-0.0571
27,1.48,201094.0,0.02,0.02417,-0.00293,1.0144,-0.165,-1.365,-0.135,-1.587,-0.0521,-0.0877
28,1.5,201114.0,0.02,0.02246,-0.00244,1.02246,-0.137,-1.258,-0.132,-1.58,0.1464,0.0192
29,1.52,201134.0,0.02,0.02197,-0.00269,1.01758,-0.151,-1.237,-0.136,-1.573,-0.1589,0.0116
30,1.54,201154.0,0.02,0.02734,-0.00146,1.00952,-0.083,-1.552,-0.129,-1.572,0.2686,0.0497
31,1.56,201174.0,0.02,0.02881,-0.00024,1.01221,-0.014,-1.63,-0.121,-1.57,0.2991,0.1337
32,1.58,201194.0,0.02,0.03467,-0.00024,1.01074,-0.014,-1.964,-0.118,-1.579,0.0701,-0.0648
33,1.6,201214.0,0.02,0.02954,0.0,1.01563,0.0,-1.666,-0.116,-1.582,-0.0521,-0.0342
34,1.62,201234.0,0.02,0.02783,-0.00366,1.01685,-0.206,-1.568,-0.121,-1.581,-0.1513,0.0039
35,1.64,201254.0,0.02,0.02759,-0.0083,1.01294,-0.47,-1.56,-0.124,-1.581,0.2304,-0.019
36,1.66,201274.0,0.02,0.03003,-0.00781,1.00928,-0.443,-1.704,-0.129,-1.58,0.0624,0.21
37,1.68,201294.0,0.02,0.02734,-0.00293,1.01147,-0.166,-1.549,-0.132,-1.578,-0.1131,0.0803
38,1.7,201314.0,0.02,0.02661,-0.00488,1.01831,-0.275,-1.497,-0.139,-1.579,-0.2047,-0.164
39,1.72,201334.0,0.02,0.02344,-0.00171,1.01465,-0.097,-1.323,-0.135,-1.576,0.1388,-0.08
40,1.74,201354.0,0.02,0.02393,-0.00098,1.01318,-0.055,-1.353,-0.133,-1.572,0.0014,-0.019
41,1.76,201374.0,0.02,0.02881,-0.00098,1.01416,-0.055,-1.627,-0.134,-1.571,-0.1055,0.1032
42,1.78,201394.0,0.02,0.02881,-0.00195,1.0144,-0.11,-1.627,-0.134,-1.568,-0.0215,0.21
43,1.8,201414.0,0.02,0.02832,-0.00488,1.01123,-0.277,-1.604,-0.136,-1.565,0.0319,0.1795
44,1.82,201434.0,0.02,0.03052,-0.00732,1.01807,-0.412,-1.717,-0.142,-1.569,-0.0215,-0.0342
45,1.84,201454.0,0.02,0.03174,-0.00488,1.02222,-0.274,-1.778,-0.144,-1.569,0.0319,0.1948
46,1.86,201474.0,0.02,0.02954,-0.00635,1.02026,-0.356,-1.658,-0.146,-1.566,0.1159,0.2482
47,1.88,201494.0,0.02,0.03101,-0.00049,1.01392,-0.028,-1.752,-0.145,-1.571,-0.0521,-0.0648
48,1.9,201514.0,0.02,0.02783,-0.00293,1.01758,-0.165,-1.567,-0.146,-1.573,-0.0444,-0.0953
49,1.92,201534.0,0.02,0.02075,0.00146,1.01489,0.083,-1.171,-0.149,-1.559,-0.3803,0.2635
50,1.94,201554.0,0.02,0.02319,0.00586,1.01538,0.331,-1.309,-0.137,-1.555,0.1006,-0.0113
51,1.96,201574.0,0.02,0.02441,-0.00098,1.0144,-0.055,-1.379,-0.132,-1.546,0.1998,0.2711
52,1.98,201594.0,0.02,0.02393,-0.0022,1.01733,-0.124,-1.347,-0.131,-1.544,0.0166,-0.1106
53,2.0,201614.0,0.02,0.02905,-0.00537,1.01147,-0.304,-1.645,-0.137,-1.544,-0.136,0.1032
54,2.02,201634.0,0.02,0.03052,-0.00366,1.01709,-0.206,-1.719,-0.138,-1.546,0.0548,0.0879
55,2.04,201654.0,0.02,0.03003,-0.00269,1.01709,-0.151,-1.691,-0.137,-1.549,0.0624,-0.0037
56,2.06,201674.0,0.02,0.0293,-0.00366,1.01416,-0.207,-1.655,-0.136,-1.553,0.093,-0.1335
57,2.08,201694.0,0.02,0.02588,0.00098,1.01001,0.055,-1.468,-0.133,-1.55,-0.0292,0.1108
58,2.1,201714.0,0.02,0.02881,-0.00171,1.01465,-0.097,-1.626,-0.134,-1.553,-0.0902,-0.1182
59,2.12,201734.0,0.02,0.02734,0.00146,1.01538,0.083,-1.543,-0.127,-1.556,0.154,-0.1335
60,2.14,201754.0,0.02,0.02954,-0.00317,1.01831,-0.179,-1.662,-0.129,-1.559,-0.0673,-0.0571
61,2.16,201774.0,0.02,0.0293,-0.00488,1.01416,-0.276,-1.655,-0.134,-1.559,-0.1208,0.1184
62,2.18,201794.0,0.02,0.02832,0.00098,1.01514,0.055,-1.598,-0.131,-1.557,-0.0444,0.1261
63,2.2,201814.0,0.02,0.02881,-0.00537,1.01318,-0.304,-1.629,-0.136,-1.554,-0.0826,0.21
64,2.22,201834.0,0.02,0.02954,-0.00708,1.0166,-0.399,-1.664,-0.139,-1.559,0.1235,-0.1029
65,2.24,201854.0,0.02,0.02881,-0.00293,1.01147,-0.166,-1.631,-0.14,-1.56,-0.0292,0.0192
66,2.26,201874.0,0.02,0.03101,-0.00122,1.0166,-0.069,-1.747,-0.141,-1.563,-0.0979,0.0345
67,2.28,201894.0,0.02,0.03125,0.00098,1.02466,0.055,-1.747,-0.138,-1.564,-0.075,0.1337
68,2.3,201914.0,0.02,0.03198,0.00195,1.00513,0.111,-1.822,-0.136,-1.566,-0.1055,0.149
69,2.32,201934.0,0.02,0.03076,0.00195,1.01294,0.11,-1.739,-0.127,-1.572,0.1617,-0.1106
70,2.34,201954.0,0.02,0.03027,-0.00195,1.01709,-0.11,-1.705,-0.129,-1.575,-0.0979,-0.0495
71,2.36,201974.0,0.02,0.02563,-0.00317,1.02222,-0.178,-1.437,-0.128,-1.577,0.1159,-0.2251
72,2.38,201994.0,0.02,0.02539,-0.00562,1.01758,-0.316,-1.429,-0.126,-1.573,0.2915,0.0268
73,2.4,202014.0,0.02,0.02808,-0.00513,1.01538,-0.289,-1.584,-0.128,-1.57,0.0319,0.2024
74,2.42,202034.0,0.02,0.02783,-0.00293,1.01563,-0.165,-1.57,-0.131,-1.571,-0.0979,-0.0648
75,2.44,202054.0,0.02,0.03174,0.00049,1.01758,0.027,-1.786,-0.126,-1.576,0.1082,-0.0495
76,2.46,202074.0,0.02,0.02905,-0.00024,1.01416,-0.014,-1.641,-0.124,-1.577,-0.0368,0.0268
77,2.48,202094.0,0.02,0.02759,-0.00195,1.01392,-0.11,-1.559,-0.121,-1.579,0.1617,-0.1335
78,2.5,202114.0,0.02,0.02783,-0.00269,1.01294,-0.152,-1.574,-0.12,-1.578,0.0701,0.0421
79,2.52,202134.0,0.02,0.02881,-0.00366,1.01855,-0.206,-1.62,-0.125,-1.581,-0.1895,-0.08
80,2.54,202154.0,0.02,0.02905,-0.00586,1.01782,-0.33,-1.635,-0.129,-1.578,0.0548,0.1719
81,2.56,202174.0,0.02,0.02808,-0.00366,1.00684,-0.208,-1.597,-0.13,-1.581,-0.0139,-0.1335
82,2.58,202194.0,0.02,0.02466,-0.00049,1.0188,-0.027,-1.386,-0.132,-1.575,-0.2124,0.1184
83,2.6,202214.0,0.02,0.0293,-0.00146,1.021,-0.082,-1.644,-0.13,-1.574,0.093,0.1184
84,2.62,202234.0,0.02,0.02759,0.00098,1.01782,0.055,-1.553,-0.125,-1.575,0.0395,-0.0724
85,2.64,202254.0,0.02,0.03027,-0.00098,1.00732,-0.056,-1.721,-0.12,-1.578,0.1769,0.0192
86,2.66,202274.0,0.02,0.03198,0.00049,1.0144,0.028,-1.806,-0.119,-1.583,-0.1055,-0.0571
87,2.68,202294.0,0.02,0.03003,-0.00195,1.01636,-0.11,-1.692,-0.12,-1.586,-0.0139,0.0039
88,2.7,202314.0,0.02,0.03027,-0.00488,1.01538,-0.276,-1.708,-0.116,-1.587,0.3602,0.0268
89,2.72,202334.0,0.02,0.02905,-0.00464,1.01489,-0.262,-1.64,-0.115,-1.588,0.1922,0.0421
90,2.74,202354.0,0.02,0.02637,-0.00586,1.01025,-0.332,-1.495,-0.12,-1.581,-0.0215,0.2482
91,2.76,202374.0,0.02,0.0293,-0.00439,1.0105,-0.249,-1.661,-0.12,-1.582,0.1159,0.0268
92,2.78,202394.0,0.02,0.02441,-0.00098,1.01904,-0.055,-1.372,-0.12,-1.576,-0.0979,0.0803
93,2.8,202414.0,0.02,0.02881,-0.00171,1.01465,-0.097,-1.626,-0.116,-1.577,0.2151,0.0345
94,2.82,202434.0,0.02,0.0249,-0.00024,1.01489,-0.014,-1.406,-0.11,-1.573,0.1769,0.0268
95,2.84,202454.0,0.02,0.02905,-0.00244,1.01587,-0.138,-1.638,-0.108,-1.577,0.1388,-0.1335
96,2.86,202474.0,0.02,0.02759,-0.00073,1.01978,-0.041,-1.55,-0.108,-1.576,-0.0521,0.0116
97,2.88,202494.0,0.02,0.02734,-0.00122,1.01758,-0.069,-1.539,-0.106,-1.575,0.0472,-0.0037
98,2.9,202514.0,0.02,0.02515,-0.0061,1.01489,-0.345,-1.419,-0.11,-1.573,0.0624,-0.0419
99,2.92,202534.0,0.02,0.02905,-0.00806,1.01953,-0.453,-1.632,-0.116,-1.576,0.0014,-0.1029
100,2.94,202554.0,0.02,0.0293,0.00366,1.01587,0.207,-1.652,-0.109,-1.578,0.0395,-0.0266
101,2.96,202574.0,0.02,0.02832,0.0,1.01489,0.0,-1.598,-0.109,-1.578,-0.1208,0.0192
102,2.98,202594.0,0.02,0.02563,-0.00122,1.01733,-0.069,-1.443,-0.107,-1.574,0.0548,0.0879
103,3.0,202614.0,0.02,0.0271,-0.00049,1.01123,-0.028,-1.535,-0.111,-1.576,-0.2811,-0.1716
104,3.02,202634.0,0.02,0.0293,-0.00195,1.0188,-0.11,-1.647,-0.108,-1.58,0.154,-0.1106
105,3.04,202654.0,0.02,0.02466,0.00171,1.01221,0.097,-1.395,-0.104,-1.575,0.0014,0.0726
106,3.06,202674.0,0.02,0.02979,-0.00171,1.01733,-0.096,-1.677,-0.101,-1.581,0.1311,-0.2022
107,3.08,202694.0,0.02,0.0271,-0.00684,1.01929,-0.384,-1.523,-0.108,-1.577,-0.0521,0.1413
108,3.1,202714.0,0.02,0.03174,-0.00269,1.01758,-0.151,-1.786,-0.107,-1.578,0.1006,0.1642
109,3.12,202734.0,0.02,0.02856,-0.00317,1.01855,-0.179,-1.606,-0.11,-1.574,-0.0597,0.21
110,3.14,202754.0,0.02,0.0271,0.00122,1.01855,0.069,-1.524,-0.11,-1.574,-0.22,-0.0495
111,3.16,202774.0,0.02,0.02661,-0.00073,1.01123,-0.041,-1.507,-0.109,-1.572,-0.0139,0.0268
112,3.18,202794.0,0.02,0.02832,-0.00073,1.01489,-0.041,-1.598,-0.108,-1.571,0.0166,0.1184
113,3.2,202814.0,0.02,0.02832,-0.00317,1.01221,-0.18,-1.603,-0.107,-1.573,0.1235,-0.0724
114,3.22,202834.0,0.02,0.02734,-0.00464,1.01978,-0.261,-1.536,-0.108,-1.575,0.0777,-0.164
115,3.24,202854.0,0.02,0.02979,-0.00806,1.01147,-0.456,-1.687,-0.121,-1.58,-0.2811,-0.1487
116,3.26,202874.0,0.02,0.02515,-0.00146,1.01367,-0.083,-1.421,-0.119,-1.576,0.0624,0.0345
117,3.28,202894.0,0.02,0.03003,-0.00342,1.01782,-0.192,-1.69,-0.121,-1.585,-0.0521,-0.3396
118,3.3,202914.0,0.02,0.02954,0.00342,1.01587,0.193,-1.666,-0.108,-1.582,0.3525,0.2329
119,3.32,202934.0,0.02,0.02905,-0.00415,1.0105,-0.235,-1.647,-0.109,-1.582,0.093,0.0803
120,3.34,202954.0,0.02,0.02612,-0.00073,1.01904,-0.041,-1.468,-0.109,-1.578,-0.075,0.1032
121,3.36,202974.0,0.02,0.02563,-0.00244,1.01978,-0.137,-1.44,-0.11,-1.573,-0.0139,0.1108
122,3.38,202994.0,0.02,0.02881,-0.00146,1.01733,-0.082,-1.622,-0.107,-1.575,0.1006,-0.0419
123,3.4,203014.0,0.02,0.02783,0.0,1.01929,0.0,-1.564,-0.099,-1.58,0.2915,-0.2632
124,3.42,203034.0,0.02,0.02954,-0.00269,1.01318,-0.152,-1.67,-0.098,-1.582,0.1388,-0.0342
125,3.44,203054.0,0.02,0.0332,-0.00488,1.01904,-0.275,-1.866,-0.103,-1.588,-0.0826,-0.0113
126,3.46,203074.0,0.02,0.03003,0.0,1.01733,0.0,-1.691,-0.095,-1.588,0.2686,0.0803
127,3.48,203094.0,0.02,0.0293,0.00049,1.01831,0.027,-1.648,-0.093,-1.591,0.0243,-0.08
128,3.5,203114.0,0.02,0.03149,0.00122,1.01099,0.069,-1.784,-0.087,-1.595,0.1235,0.0268
129,3.52,203134.0,0.02,0.03003,-0.00391,1.01929,-0.22,-1.687,-0.091,-1.596,-0.075,0.0192
130,3.54,203154.0,0.02,0.02759,-0.00293,1.02002,-0.165,-1.549,-0.094,-1.592,-0.075,0.1719
131,3.56,203174.0,0.02,0.0271,-0.00391,1.01318,-0.221,-1.532,-0.101,-1.593,-0.2353,-0.1487
132,3.58,203194.0,0.02,0.02612,0.00098,1.01392,0.055,-1.476,-0.096,-1.591,0.1006,0.0268
133,3.6,203214.0,0.02,0.02856,-0.00659,1.01636,-0.372,-1.61,-0.098,-1.593,0.1617,-0.1106
134,3.62,203234.0,0.02,0.02734,-0.00342,1.01563,-0.193,-1.542,-0.105,-1.594,-0.2505,-0.08
135,3.64,203254.0,0.02,0.02832,-0.00024,1.01855,-0.014,-1.593,-0.106,-1.594,-0.1513,-0.0037
136,3.66,203274.0,0.02,0.02734,-0.00171,1.01611,-0.096,-1.541,-0.108,-1.592,-0.0902,0.0497
137,3.68,203294.0,0.02,0.02954,-0.00024,1.01367,-0.014,-1.669,-0.102,-1.595,0.1998,-0.1029
138,3.7,203314.0,0.02,0.02979,-0.00049,1.01416,-0.028,-1.682,-0.1,-1.597,0.0319,0.0192
139,3.72,203334.0,0.02,0.02954,-0.00488,1.01538,-0.276,-1.666,-0.103,-1.595,0.009,0.149
140,3.74,203354.0,0.02,0.02441,-0.0022,1.01489,-0.124,-1.378,-0.106,-1.589,-0.1131,0.0955
141,3.76,203374.0,0.02,0.02637,-0.00391,1.01636,-0.22,-1.486,-0.102,-1.59,0.3296,-0.164
142,3.78,203394.0,0.02,0.02954,-0.00366,1.01709,-0.206,-1.664,-0.102,-1.591,0.0701,0.0345
143,3.8,203414.0,0.02,0.02759,0.00024,1.01343,0.014,-1.559,-0.105,-1.588,-0.2734,0.0955
144,3.82,203434.0,0.02,0.02759,-0.00439,1.01147,-0.249,-1.562,-0.108,-1.591,0.0395,-0.1716
145,3.84,203454.0,0.02,0.03027,-0.00024,1.01953,-0.014,-1.701,-0.107,-1.598,-0.0521,-0.2556
146,3.86,203474.0,0.02,0.02979,-0.00146,1.01782,-0.082,-1.676,-0.107,-1.596,-0.0139,0.2253
147,3.88,203494.0,0.02,0.02783,0.00073,1.01538,0.041,-1.57,-0.104,-1.596,-0.0063,-0.0724
148,3.9,203514.0,0.02,0.02686,-0.00342,1.01025,-0.194,-1.523,-0.107,-1.596,-0.0597,-0.0495
149,3.92,203534.0,0.02,0.02661,0.00098,1.01147,0.055,-1.507,-0.1,-1.592,0.154,0.0955
150,3.94,203554.0,0.02,0.03076,-0.00269,1.02124,-0.151,-1.725,-0.105,-1.597,-0.1818,-0.1029
151,3.96,203574.0,0.02,0.0271,-0.00488,1.01489,-0.276,-1.53,-0.103,-1.595,0.2686,0.0574
152,3.98,203594.0,0.02,0.02759,-0.00659,1.0144,-0.372,-1.558,-0.107,-1.598,0.0853,-0.2403
153,4.0,203614.0,0.02,0.02783,-0.00049,1.01514,-0.028,-1.57,-0.103,-1.594,0.1311,0.2253
154,4.02,203634.0,0.02,0.03027,-0.00342,1.01685,-0.193,-1.705,-0.107,-1.595,-0.1513,0.0268
155,4.04,203654.0,0.02,0.03027,0.00244,1.0166,0.138,-1.706,-0.107,-1.595,-0.2429,0.1032
156,4.06,203674.0,0.02,0.02954,-0.00269,1.01294,-0.152,-1.67,-0.114,-1.594,-0.304,0.1261
157,4.08,203694.0,0.02,0.03027,-0.00195,1.01489,-0.11,-1.709,-0.113,-1.592,0.0701,0.2177
158,4.1,203714.0,0.02,0.02954,-0.00049,1.01904,-0.027,-1.66,-0.116,-1.593,-0.2734,0.0268
159,4.12,203734.0,0.02,0.02612,-0.00122,1.0127,-0.069,-1.478,-0.115,-1.595,0.0319,-0.2098
160,4.14,203754.0,0.02,0.03174,-0.00146,1.01465,-0.083,-1.792,-0.119,-1.601,-0.2429,-0.0953
161,4.16,203774.0,0.02,0.03101,-0.00244,1.01807,-0.137,-1.744,-0.123,-1.601,-0.1666,0.1261
162,4.18,203794.0,0.02,0.02734,-0.00269,1.01074,-0.152,-1.55,-0.123,-1.6,0.0014,0.0116
163,4.2,203814.0,0.02,0.02905,-0.00195,1.01318,-0.11,-1.642,-0.119,-1.601,0.2075,0.0039
164,4.22,203834.0,0.02,0.02441,0.00098,1.01563,0.055,-1.377,-0.114,-1.594,0.0853,0.0955
165,4.24,203854.0,0.02,0.0271,0.00342,1.0166,0.193,-1.527,-0.105,-1.596,0.1464,-0.1716
166,4.26,203874.0,0.02,0.02661,-0.00098,1.01587,-0.055,-1.501,-0.105,-1.596,-0.0521,-0.0953
167,4.28,203894.0,0.02,0.02661,-0.00684,1.01318,-0.387,-1.504,-0.107,-1.596,0.1846,-0.0495
168,4.3,203914.0,0.02,0.03125,-0.00488,1.01685,-0.275,-1.76,-0.11,-1.604,0.0166,-0.2785
169,4.32,203934.0,0.02,0.02832,-0.00488,1.0144,-0.276,-1.599,-0.113,-1.607,-0.0215,-0.1411
170,4.34,203954.0,0.02,0.03223,-0.00757,1.01001,-0.429,-1.827,-0.125,-1.608,-0.2658,0.1642
171,4.36,203974.0,0.02,0.02905,-0.00537,1.01929,-0.302,-1.633,-0.133,-1.612,-0.2047,-0.1564
172,4.38,203994.0,0.02,0.0293,-0.00366,1.02148,-0.205,-1.643,-0.138,-1.613,-0.1818,-0.0113
173,4.4,204014.0,0.02,0.02637,0.00146,1.02344,0.082,-1.476,-0.132,-1.608,0.0701,0.1108
174,4.42,204034.0,0.02,0.02466,0.00171,1.02002,0.096,-1.385,-0.126,-1.602,0.0701,0.0726
175,4.44,204054.0,0.02,0.02319,-0.00171,1.02222,-0.096,-1.3,-0.121,-1.598,0.2304,-0.1258
176,4.46,204074.0,0.02,0.02539,-0.00684,1.01489,-0.386,-1.433,-0.124,-1.595,0.1006,-0.0037
177,4.48,204094.0,0.02,0.02979,-0.00854,1.01294,-0.483,-1.684,-0.13,-1.596,0.0472,0.0421
178,4.5,204114.0,0.02,0.02612,-0.00903,1.01221,-0.511,-1.478,-0.131,-1.595,0.3754,-0.0571
179,4.52,204134.0,0.02,0.02979,-0.00781,1.01416,-0.441,-1.682,-0.138,-1.597,-0.0826,-0.0419
180,4.54,204154.0,0.02,0.03296,-0.00024,1.0127,-0.014,-1.864,-0.139,-1.601,-0.1513,0.1032
181,4.56,204174.0,0.02,0.03247,0.00488,1.02075,0.274,-1.822,-0.132,-1.607,-0.0521,-0.1258
182,4.58,204194.0,0.02,0.02881,-0.00098,1.0188,-0.055,-1.62,-0.133,-1.605,-0.1208,0.149
183,4.6,204214.0,0.02,0.02832,-0.00195,1.01318,-0.11,-1.601,-0.132,-1.61,-0.0063,-0.2709
184,4.62,204234.0,0.02,0.02759,-0.00098,1.01855,-0.055,-1.551,-0.131,-1.609,-0.0215,-0.0266
185,4.64,204254.0,0.02,0.02734,-0.00415,1.01294,-0.235,-1.546,-0.131,-1.608,0.1082,-0.019
186,4.66,204274.0,0.02,0.02563,-0.00586,1.01611,-0.33,-1.445,-0.137,-1.607,-0.1055,-0.0877
187,4.68,204294.0,0.02,0.02393,-0.00171,1.01685,-0.096,-1.348,-0.137,-1.604,-0.0521,-0.1182
188,4.7,204314.0,0.02,0.02393,-0.00244,1.01538,-0.138,-1.35,-0.141,-1.601,-0.1666,-0.1106
189,4.72,204334.0,0.02,0.02954,-0.00269,1.01587,-0.151,-1.666,-0.143,-1.6,-0.1131,0.1032
190,4.74,204354.0,0.02,0.03149,0.00171,1.01318,0.097,-1.78,-0.139,-1.6,-0.0215,0.2177
191,4.76,204374.0,0.02,0.03198,0.00073,1.01196,0.041,-1.81,-0.134,-1.605,0.0472,-0.0419
192,4.78,204394.0,0.02,0.03394,0.00098,1.0105,0.055,-1.923,-0.129,-1.607,0.0472,0.1871
193,4.8,204414.0,0.02,0.02686,0.0,1.0188,0.0,-1.51,-0.123,-1.606,0.2075,-0.0266
194,4.82,204434.0,0.02,0.02783,-0.0022,1.01587,-0.124,-1.569,-0.124,-1.605,-0.0444,0.0268
195,4.84,204454.0,0.02,0.02905,-0.00391,1.01538,-0.22,-1.639,-0.132,-1.607,-0.304,-0.08
196,4.86,204474.0,0.02,0.02271,-0.00781,1.0105,-0.443,-1.287,-0.133,-1.603,0.2456,-0.1258
197,4.88,204494.0,0.02,0.0249,-0.00342,1.01611,-0.193,-1.404,-0.138,-1.601,-0.1895,-0.0877
198,4.9,204514.0,0.02,0.02563,-0.00195,1.0188,-0.11,-1.441,-0.14,-1.599,-0.1208,-0.0495
199,4.92,204534.0,0.02,0.02832,0.00146,1.0166,0.083,-1.596,-0.137,-1.598,-0.075,0.0497
200,4.94,204554.0,0.02,0.0249,-0.00024,1.01709,-0.014,-1.403,-0.136,-1.592,-0.0979,0.0803
201,4.96,204574.0,0.02,0.02954,-0.00464,1.01538,-0.262,-1.666,-0.134,-1.593,0.2533,0.0421
202,4.98,204594.0,0.02,0.02905,0.0022,1.0127,0.124,-1.643,-0.126,-1.599,0.1235,-0.2709
203,5.0,204614.0,0.02,0.02881,-0.00244,1.01538,-0.138,-1.625,-0.122,-1.599,0.1998,0.0192
204,5.02,204634.0,0.02,0.02686,-0.00342,1.01367,-0.193,-1.518,-0.127,-1.596,-0.1513,0.1032
205,5.04,204654.0,0.02,0.02539,-0.00195,1.01733,-0.11,-1.43,-0.128,-1.591,-0.075,0.065
206,5.06,204674.0,0.02,0.02783,-0.00562,1.02124,-0.315,-1.561,-0.133,-1.592,-0.075,-0.0877
207,5.08,204694.0,0.02,0.02881,0.0,1.01318,0.0,-1.629,-0.131,-1.593,-0.0292,-0.0037
208,5.1,204714.0,0.02,0.02759,0.00122,1.02222,0.068,-1.546,-0.129,-1.595,-0.0979,-0.1335
209,5.12,204734.0,0.02,0.03271,0.00049,1.01196,0.028,-1.852,-0.123,-1.599,0.1464,0.0421
210,5.14,204754.0,0.02,0.02783,-0.00098,1.01782,-0.055,-1.566,-0.122,-1.599,-0.0368,-0.019
211,5.16,204774.0,0.02,0.02783,-0.00562,1.0127,-0.318,-1.574,-0.127,-1.597,-0.0597,0.0726
212,5.18,204794.0,0.02,0.02856,-0.00806,1.01709,-0.454,-1.609,-0.136,-1.599,-0.1055,-0.1106
213,5.2,204814.0,0.02,0.03223,-0.00293,1.01172,-0.166,-1.824,-0.135,-1.602,0.0777,0.065
214,5.22,204834.0,0.02,0.03003,-0.00024,1.01587,-0.014,-1.693,-0.132,-1.602,0.0166,0.0879
215,5.24,204854.0,0.02,0.0293,0.00415,1.01318,0.235,-1.656,-0.123,-1.6,0.0853,0.1719
216,5.26,204874.0,0.02,0.02295,-0.00049,1.01611,-0.028,-1.294,-0.129,-1.592,-0.365,0.1032
217,5.28,204894.0,0.02,0.02515,-0.0022,1.01636,-0.124,-1.417,-0.128,-1.589,0.009,-0.0342
218,5.3,204914.0,0.02,0.02905,-0.00269,1.0144,-0.152,-1.641,-0.128,-1.592,0.0472,-0.1106
219,5.32,204934.0,0.02,0.0271,-0.00098,1.01489,-0.055,-1.53,-0.126,-1.593,0.0319,-0.1182
220,5.34,204954.0,0.02,0.02856,-0.00073,1.01563,-0.041,-1.611,-0.128,-1.596,-0.2047,-0.1182
221,5.36,204974.0,0.02,0.02979,-0.00317,1.01367,-0.179,-1.683,-0.126,-1.597,0.1693,0.0268
222,5.38,204994.0,0.02,0.03003,-0.00366,1.01343,-0.207,-1.697,-0.123,-1.602,0.2151,-0.1335
223,5.4,205014.0,0.02,0.03174,-0.00073,1.0166,-0.041,-1.788,-0.119,-1.603,0.1388,0.1413
224,5.42,205034.0,0.02,0.02808,-0.00342,1.01855,-0.192,-1.579,-0.121,-1.6,-0.0215,0.1184
225,5.44,205054.0,0.02,0.03125,-0.00586,1.01001,-0.332,-1.772,-0.123,-1.6,0.1235,0.1642
